Collection_Num,BirdID,Sex,AgeY,AgeClass,BirthFPID,U_PlateID,RTL,Technician,Terr,FPID,mum,dad,MAC,PAC,BrF,BrM
779,1166,1,0.657534247,SA,21,7_25,0.57,1,75,22,0,0,0,0,505,75
780,1029,1,13.0109589,A,21,3_74,2.45,2,30.2,92,217,836,7.838356164,2,217,836
781,1029,1,1.750684932,A,21,1_16,2.19,2,30.2,23,217,836,7.838356164,2,217,836
782,1217,1,0.657534247,SA,21,1_37,1.06,2,81,22,0,0,0,0,531,776
783,1174,1,1,A,21,1_35,1.26,2,58,22,531,776,2.939726027,2.016438356,531,776
784,1183,1,1,A,21,1_8,1.2,2,110,22,774,864,2.02739726,1.975342466,774,2715
785,1242,1,0.657534247,SA,21,1_30,1.19,2,82.3,22,774,633,2.463013699,3.383561644,774,2715
786,1198,1,4.079452055,A,21,8_7,1.19,1,82,39,0,642,0,2.945205479,774,2715
787,1198,1,1,A,21,1_8,1.49,2,82,22,0,642,0,2.945205479,774,2715
788,1191,1,1,A,21,1_36,2.19,2,82.1,22,0,633,0,2.945205479,0,0
789,1153,1,1.736986301,A,21,1_19,1.9,2,104,25,508,467,3.293150685,4.2,508,602
790,1155,0,9.690410959,A,21,7_27,0.39,1,112,74,0,0,0,0,508,602
791,1059,0,0.008219178,CH,21,7_36,0.59,1,84.1,21,872,602,1.928767123,2.967123288,872,873
792,1059,0,6.016438356,A,21,4_37,0.52,2,18,41,872,602,1.928767123,2.967123288,872,873
793,1219,0,0.657534247,SA,21,8_18,1.36,1,9,22,458,1039,4.249315068,1.320547945,458,499
794,1180,0,0.657534247,SA,21,1_4,1.25,2,95,22,938,547,2.361643836,3.260273973,677,550
795,1168,1,0.657534247,SA,21,1_35,0.9,2,95,22,938,550,2.364383562,3.260273973,677,550
796,1173,0,1,A,21,1_35,1.04,2,53.1,22,677,673,2.917808219,2.917808219,677,550
797,1151,1,1,A,21,1_32,0.58,2,26.1,22,542,547,2.904109589,2.898630137,665,208
798,1171,1,2.528767123,A,21,1_22,0.96,2,94.1,26,542,547,2.923287671,2.917808219,665,208
799,1171,1,12.60547945,A,21,2_15,0.72,2,94.1,90,542,547,2.923287671,2.917808219,665,208
800,1215,1,1.495890411,A,22,6_29,0.48,1,52,26,1043,559,1.97260274,3.950684932,1043,559
801,1215,1,0.038356164,CH,22,6_30,1.45,1,52,22,1043,559,1.97260274,3.950684932,1043,559
802,1395,1,2.953424658,A,22,8_14,0.82,1,109,39,0,0,0,0,1177,3428
803,1401,0,10.87945205,A,22,7_32,0.4,1,85,87,601,1018,4.117808219,1.8,601,506
804,1401,0,6.290410959,A,22,2_6,1,2,85,31,601,1018,4.117808219,1.8,601,506
805,1392,0,1,A,22,8_8,0.32,1,3,25,0,0,0,0,172,1861
806,1224,1,0.328767123,OFL,22,8_5,1.13,1,18,22,838,215,2.424657534,8.624657534,3424,1167
807,1347,0,1,A,22,1_17,1.11,2,29,25,0,0,0,0,500,494
808,1152,0,1.284931507,SA,22,8_14,1.1,1,30.1,25,199,609,10.38082192,3.769863014,199,609
809,1244,0,5.383561644,A,22,7_42,0.44,1,50,41,0,0,0,0,604,921
810,1244,0,0.657534247,SA,22,1_13,1.28,2,33,23,0,0,0,0,604,921
811,1244,0,6.268493151,A,22,2_6,1.15,2,50,30,0,0,0,0,604,921
812,1244,0,10.23835616,A,22,2_10,0.99,2,50,82,0,0,0,0,604,921
813,1213,1,0.997260274,SA,22,6_29,0.63,1,33.1,25,455,1212,4.912328767,0.942465753,455,1212
814,1213,1,6.087671233,A,22,6_13,0.45,1,47.1,30,455,1212,4.912328767,0.942465753,455,1212
815,1216,0,0.328767123,OFL,22,5_1,1.09,2,37,22,308,216,6.632876712,8.671232877,308,216
816,1368,1,6.895890411,A,22,8_22,0.72,1,37,34,932,216,3.063013699,8.936986301,308,216
817,1370,1,1,A,22,1_17,1.05,2,46.1,25,308,216,6.904109589,8.942465753,308,216
818,1369,0,1,A,22,1_34,1.36,2,39,25,459,947,4.898630137,2.906849315,462,947
819,1380,0,1,A,22,1_18,1.64,2,84,25,561,467,3.975342466,4.926027397,561,467
820,1356,1,7.408219178,A,22,2_7,0.83,2,55,35,832,1041,3.131506849,2.005479452,832,523
821,1356,1,11.44657534,A,22,2_24,0.29,2,55,90,832,1041,3.131506849,2.005479452,832,523
822,1234,1,1.016438356,SA,22,1_17,1.33,2,114,25,168,854,7.967123288,3.008219178,168,884
823,1234,1,0.049315068,FL,22,7_37,0.99,1,60,22,168,854,7.967123288,3.008219178,168,884
824,1271,0,8.879452055,A,22,2_9,1.8,2,111,54,855,854,2.526027397,2.526027397,855,854
825,1303,1,1,A,22,1_16,2.84,2,69,23,0,636,0,3.6,3411,849
826,1301,1,1,A,22,8_1,1.01,1,72,23,530,637,3.594520548,3.591780822,530,637
827,1382,0,1,A,22,8_19,1.08,1,94,25,679,477,3.98630137,4.931506849,670,1211
828,1382,0,3.002739726,A,22,8_5,0.54,1,94,39,679,477,3.98630137,4.931506849,670,1211
829,1179,1,0.194520548,FL,22,2_1,1.99,2,80,22,297,836,8.24109589,2.860273973,329,1862
830,1209,1,5.04109589,A,22,4_4,1.13,2,11,41,458,867,4.882191781,1.98630137,458,499
831,1210,0,0.057534247,CH,22,8_3,0.91,1,9,22,930,867,3.043835616,1.97260274,458,499
832,1276,1,5.515068493,A,22,2_3,1.15,2,93,41,1182,851,0.490410959,2.545205479,1182,851
833,1181,1,0.071232877,FL,22,8_9,2.23,1,90,22,1182,851,0.876712329,2.931506849,1182,851
834,1170,0,10.34246575,A,22,7_30,0.83,1,64,82,915,941,2.884931507,2.816438356,915,941
835,1208,0,0.038356164,CH,22,8_14,1.33,1,93,22,845,941,3.032876712,3.030136986,845,674
836,1381,1,1,A,22,8_1,0.64,1,94,25,0,847,0,3.079452055,472,847
837,1304,0,0.657534247,SA,22,1_16,2.62,2,95,23,677,1168,3.928767123,0.616438356,677,550
838,1248,1,0.167123288,FL,23,5_1,0.92,2,1,23,912,922,3.435616438,3.4,912,922
839,1222,0,5.564383562,A,23,7_36,1.4,1,29,30,927,501,3.389041096,3.553424658,927,501
840,1222,0,0.117808219,FL,23,5_1,1.09,2,1.1,23,927,501,3.389041096,3.553424658,927,501
841,1222,0,4.671232877,A,23,4_2,1.26,2,29,41,927,501,3.389041096,3.553424658,927,501
842,1300,0,0.309589041,OFL,23,5_3,0.52,2,103.1,23,1299,1028,0.638356164,2.326027397,1299,544
843,1305,0,0.336986301,OFL,23,5_3,1.07,2,109,23,1177,854,1.287671233,3.331506849,1177,3398
844,1305,0,9.202739726,A,23,4_34,0.82,2,47,77,1177,854,1.287671233,3.331506849,1177,3398
845,1270,0,0.194520548,FL,23,5_18,1.07,2,111,23,1271,1395,0.753424658,0.161643836,1271,605
846,1286,1,0.868493151,J,23,5_6,1.11,2,24,25,825,672,3.405479452,3.901369863,825,672
847,1286,1,0.246575342,J,23,7_39,1,1,24,23,825,672,3.405479452,3.901369863,825,672
848,1287,1,0.224657534,FL,23,5_2,2.99,2,28,23,441,1165,5.224657534,1.306849315,441,1165
849,1287,1,5.564383562,A,23,7_27,0.84,1,2,30,441,1165,5.224657534,1.306849315,441,1165
850,1229,1,0.035616438,CH,23,5_1,1.23,2,29,23,500,494,6.589041096,7.424657534,500,494
851,1275,0,6.643835616,A,23,8_5,0.69,1,96,34,608,510,4.298630137,4.298630137,850,510
852,1275,0,0.17260274,FL,23,8_6,1.21,1,42,23,608,510,4.298630137,4.298630137,850,510
853,1275,0,5.682191781,A,23,4_12,0.87,2,96,30,608,510,4.298630137,4.298630137,850,510
854,1306,1,0.342465753,OFL,23,8_7,1.53,1,47,23,561,1178,4.263013699,1.282191781,561,467
855,1278,0,0.243835616,FL,23,5_17,2.06,2,50,23,171,602,8.783561644,4.301369863,171,877
856,1227,0,0.534246575,J,23,6_30,0.56,1,52.1,25,880,436,2.334246575,4.950684932,880,436
857,1346,0,7.802739726,A,23,7_45,1,1,21,37,0,0,0,0,1019,1159
858,1358,1,0.657534247,SA,23,8_10,1.46,1,52.1,25,0,0,0,0,1019,1159
859,1346,0,0.602739726,J,23,4_42,0.87,2,52.1,25,0,0,0,0,1019,1159
860,1268,1,0.016438356,CH,23,5_18,0.99,2,76,23,931,1040,3.216438356,2.460273973,595,495
861,1355,0,5.564383562,A,23,2_13,1.01,2,53,30,168,884,8.347945205,2.271232877,168,884
862,1262,1,0.164383562,FL,23,8_18,1.55,1,60,23,474,884,5.216438356,2.219178082,168,884
863,1290,1,0.243835616,FL,23,5_2,1.8,2,60.1,23,862,1198,3.317808219,1.284931507,862,632
864,1288,0,0.032876712,CH,23,6_30,1.05,1,70,23,635,636,4.482191781,4.482191781,635,636
865,1288,0,0.002739726,CH,23,5_2,2.51,2,70,23,635,636,4.482191781,4.482191781,635,636
866,1291,0,0.243835616,FL,23,5_2,2.04,2,71,23,528,178,4.284931507,9.126027397,64,178
867,1302,1,0.315068493,OFL,23,8_8,0.82,1,72,23,641,637,4.282191781,4.282191781,530,637
868,1296,1,0.293150685,OFL,23,8_19,0.98,1,73,23,670,1211,4.265753425,1.260273973,670,1211
869,1430,1,1,A,23,8_17,1.34,1,68,26,1172,1171,1.487671233,1.487671233,1172,1171
870,1517,0,1,A,25,1_24,2.08,2,103.1,28,639,208,4.315068493,9.550684932,639,1028
871,1412,1,10.1369863,A,25,3_75,0.53,2,88,87,457,868,5.816438356,2.917808219,457,868
872,1389,0,0.016438356,CH,25,6_10,0.91,1,37,25,457,507,5.95890411,5.049315068,457,868
873,1412,1,7.468493151,A,25,7_39,1.21,1,88,54,457,868,5.816438356,2.917808219,457,868
874,1412,1,7.175342466,A,25,4_22,1.13,2,88,37,457,868,5.816438356,2.917808219,457,868
875,1390,0,4.093150685,A,25,6_13,0.46,1,32.5,41,0,1274,0,1.512328767,457,868
876,1412,1,10.57808219,A,25,7_46,0.5,1,88,90,457,868,5.816438356,2.917808219,457,868
877,1390,0,1.97260274,A,25,6_31,0.74,1,32,39,0,1274,0,1.512328767,457,868
878,1390,0,0.024657534,CH,25,7_36,0.87,1,37,25,0,1274,0,1.512328767,457,868
879,1416,1,0.246575342,J,25,5_6,0.99,2,77,25,1271,605,1.369863014,4.917808219,1271,605
880,1416,1,2.123287671,A,25,7_25,0.81,1,111,39,1271,605,1.369863014,4.917808219,1271,605
881,1409,0,3.928767123,A,25,4_4,1.25,2,11,41,840,597,4.178082192,4.334246575,840,597
882,1409,0,0.035616438,CH,25,5_5,0.99,2,77,25,840,597,4.178082192,4.334246575,840,597
883,1409,0,5.304109589,A,25,4_14,0.88,2,11,31,840,597,4.178082192,4.334246575,840,597
884,1393,0,0.046575342,CH,25,6_29,1.13,1,16,25,1345,215,1.071232877,9.983561644,1345,1164
885,1411,0,0.035616438,CH,25,5_6,1.3,2,43,25,169,890,9.936986301,3.016438356,169,890
886,1411,0,0.01369863,CH,25,6_13,2.34,1,22,25,169,890,9.936986301,3.016438356,169,890
887,1384,0,8.967123288,A,25,6_35,0.78,1,32.5,82,1246,609,1.531506849,5.01369863,1246,507
888,1384,0,8.084931507,A,25,2_10,0.73,2,32.5,75,1246,609,1.531506849,5.01369863,1246,507
889,1384,0,10.89315068,A,25,6_23,0.5,1,32.5,92,1246,609,1.531506849,5.01369863,1246,507
890,1384,0,9.484931507,A,25,2_11,0.61,2,32.5,85,1246,609,1.531506849,5.01369863,1246,507
891,1384,0,0.024657534,CH,25,6_29,0.89,1,23,25,1246,609,1.531506849,5.01369863,1246,507
892,1359,1,0.04109589,CH,25,6_10,0.81,1,26.1,25,444,1166,5.589041096,1.676712329,444,1166
893,1415,0,9.397260274,A,25,4_35,0.69,2,28.1,85,441,1165,5.989041096,2.071232877,441,1165
894,1415,0,10.3890411,A,25,7_38,1.07,1,28.1,90,441,1165,5.989041096,2.071232877,441,1165
895,1415,0,3.915068493,A,25,4_2,1.19,2,28.1,41,441,1165,5.989041096,2.071232877,441,1165
896,1415,0,0.098630137,FL,25,5_6,1.14,2,28,25,441,1165,5.989041096,2.071232877,441,1165
897,1397,0,0.02739726,CH,25,6_13,1.24,1,82,25,1347,494,1.060273973,8.109589041,1347,494
898,1385,0,0.049315068,CH,25,6_10,0.67,1,33,25,604,216,5.002739726,9.95890411,604,921
899,1385,0,2.005479452,A,25,6_31,1.02,1,30.2,39,604,216,5.002739726,9.95890411,604,921
900,1388,0,0.030136986,CH,25,5_4,0.87,2,34,25,1386,1274,0.915068493,1.498630137,511,1274
901,1387,0,0.032876712,CH,25,7_36,0.95,1,11,25,308,1274,7.953424658,1.512328767,308,216
902,1407,1,0.024657534,CH,25,7_37,1.36,1,1.1,25,1026,1032,2.476712329,2.169863014,1026,1032
903,1396,1,0.005479452,CH,25,6_12,1.1,1,45,25,0,0,0,0,469,607
904,1396,1,4.054794521,A,25,6_20,0.75,1,78,41,0,0,0,0,469,607
905,1396,1,4.849315068,A,25,4_10,1,2,78,30,0,0,0,0,469,607
906,1396,1,3.912328767,A,25,4_2,0.71,2,78,41,0,0,0,0,469,607
907,1396,1,0.021917808,CH,25,5_5,0.58,2,80,25,0,0,0,0,469,607
908,1365,0,0.005479452,CH,25,6_13,1.68,1,46.2,25,869,453,3.079452055,5.978082192,869,453
909,1361,0,9.989041096,A,25,6_12,0.86,1,35,87,628,1041,5.046575342,3.046575342,628,1037
910,1361,0,5.950684932,A,25,6_24,0.85,1,35,34,628,1041,5.046575342,3.046575342,628,1037
911,1361,0,0.005479452,CH,25,6_12,1.39,1,52,25,628,1041,5.046575342,3.046575342,628,1037
912,1361,0,0.02739726,CH,25,5_5,1.07,2,46.2,25,628,1041,5.046575342,3.046575342,628,1037
913,1361,0,9.052054795,A,25,4_35,0.96,2,35,82,628,1041,5.046575342,3.046575342,628,1037
914,1366,0,0.035616438,CH,25,5_5,2.56,2,1,25,1158,1041,2.073972603,3.060273973,1019,1159
915,1364,0,0.02739726,CH,25,5_5,1.31,2,45,25,1173,1159,2.057534247,2.063013699,1173,1041
916,1394,1,0.046575342,CH,25,6_12,1.08,1,56,25,832,1041,4.139726027,3.01369863,832,523
917,1394,1,10.52054795,A,25,3_67,0.51,2,68,90,832,1041,4.139726027,3.01369863,832,523
918,1394,1,11.01917808,A,25,6_24,0.41,1,68,92,832,1041,4.139726027,3.01369863,832,523
919,1394,1,10.03561644,A,25,3_66,0.71,2,68,87,832,1041,4.139726027,3.01369863,832,523
920,1394,1,0.446575342,J,25,6_35,0.47,1,56,26,832,1041,4.139726027,3.01369863,832,523
921,1394,1,4.936986301,A,25,4_12,0.81,2,68,30,832,1041,4.139726027,3.01369863,832,523
922,1406,0,0.030136986,CH,25,5_6,1.21,2,22,25,1403,849,0.931506849,4.17260274,1403,849
923,1437,0,6.605479452,A,25,2_7,0.72,2,59,37,1017,1018,6.197260274,2.964383562,1017,1018
924,1408,0,0.038356164,CH,25,5_5,1.37,2,15,25,1017,1018,5.994520548,2.761643836,1017,1018
925,1485,1,1,A,25,1_24,0.91,2,12,28,823,562,4.126027397,4.947945205,823,562
926,1363,1,0.054794521,CH,25,6_13,0.83,1,7,25,1049,776,2,4.095890411,1049,776
927,1400,0,0.038356164,CH,25,6_10,0.79,1,85,25,1401,605,0.906849315,5.076712329,638,1185
928,1348,1,0.021917808,CH,25,6_30,1.72,1,5,25,930,495,4.057534247,4.975342466,458,499
929,1569,1,3.715068493,A,26,2_4,0.65,2,108,41,0,1198,0,2.342465753,1043,1306
930,1569,1,1,A,26,1_26,0.83,2,108,29,0,1198,0,2.342465753,1043,1306
931,1501,0,10.09589041,A,26,3_75,0.72,2,22,90,826,216,4.556164384,10.3890411,826,1212
932,1431,0,0.01369863,CH,26,6_16,0.64,1,47,26,561,467,5.452054795,6.402739726,561,467
933,1503,0,0.920547945,A,26,1_26,0.84,2,50.1,29,1186,1184,2.421917808,2.408219178,1186,1184
934,1503,0,8.539726027,A,26,2_10,1.21,2,23,82,1186,1184,2.421917808,2.408219178,1186,1184
935,1429,0,6.660273973,A,26,6_28,0.57,1,92,37,915,847,4.58630137,4.517808219,915,847
936,1429,0,1.569863014,A,26,6_15,0.99,1,92,39,915,847,4.58630137,4.517808219,915,847
937,1429,0,4.550684932,A,26,2_13,1.29,2,92,30,915,847,4.58630137,4.517808219,915,847
938,1429,0,0.024657534,CH,26,5_6,1.3,2,92.1,26,915,847,4.58630137,4.517808219,915,847
939,1419,0,6.416438356,A,28,7_23,0.47,1,16,37,912,922,4.81369863,4.778082192,912,922
940,1418,0,0.02739726,CH,28,6_29,0.69,1,1,27,912,922,4.81369863,4.778082192,912,922
941,1419,0,0.02739726,CH,28,6_29,0.64,1,1,27,912,922,4.81369863,4.778082192,912,922
942,1419,0,4.230136986,A,28,6_12,0.77,1,16,30,912,922,4.81369863,4.778082192,912,922
943,1419,0,7.356164384,A,28,6_13,0.7,1,16,75,912,922,4.81369863,4.778082192,912,922
944,1433,1,0.02739726,CH,28,6_29,0.55,1,1.1,27,0,0,0,0,927,501
945,1498,1,0.04109589,CH,28,6_22,0.85,1,46,28,666,1028,5.978082192,4.032876712,666,1151
946,1502,0,0.019178082,CH,28,6_28,0.9,1,33.1,28,1517,1062,0.934246575,3.052054795,1517,544
947,1440,1,0.043835616,CH,28,5_8,0.98,2,52,28,1177,1243,2.95890411,2.512328767,1177,1395
948,1438,0,9.621917808,A,28,6_24,0.61,1,66,90,1155,1154,2.931506849,2.931506849,1155,1154
949,1438,0,12.01917808,A,28,6_27,0.78,1,66,105,1155,1154,2.931506849,2.931506849,1155,1154
950,1438,0,0.021917808,CH,28,6_36,1.28,1,112,28,1155,1154,2.931506849,2.931506849,1155,1154
951,1436,0,3.076712329,A,28,7_46,1.27,1,97.1,41,524,865,5.912328767,4.931506849,524,634
952,1486,1,0.038356164,CH,28,6_29,0.98,1,51.1,28,601,506,6,6.005479452,601,506
953,1511,0,3.254794521,A,28,4_2,1.76,2,16,41,840,597,4.816438356,4.97260274,840,597
954,1421,0,0.060273973,FL,28,5_17,0.98,2,16,27,1345,215,1.704109589,10.61643836,1345,1164
955,1510,0,3.230136986,A,28,4_6,1.83,2,78,41,1247,1020,2.375342466,3.578082192,1247,1020
956,1510,0,4.024657534,A,28,4_10,1.17,2,78,30,1247,1020,2.375342466,3.578082192,1247,1020
957,1509,1,4.742465753,A,28,4_14,0.8,2,4,31,925,1287,4.756164384,1.309589041,925,1287
958,1509,1,10.23561644,A,28,3_67,0.96,2,4,92,925,1287,4.756164384,1.309589041,925,1287
959,1509,1,6.638356164,A,28,4_24,1.11,2,4,54,925,1287,4.756164384,1.309589041,925,1287
960,1537,0,0.02739726,CH,28,6_30,0.75,1,24,28,825,1286,5.263013699,1.805479452,825,1286
961,1515,1,1.128767123,SA,28,1_27,0.96,2,26.1,39,444,1166,6.473972603,2.561643836,444,1166
962,1550,0,0.164383562,FL,28,5_13,0.98,2,27,29,1218,886,3.112328767,4.063013699,1218,886
963,1565,1,0.345205479,OFL,28,5_14,1.24,2,28,29,441,1167,6.928767123,3.010958904,441,1165
964,1544,0,0.328767123,OFL,28,8_1,0.79,1,1,29,441,1165,6.909589041,2.991780822,441,1165
965,1420,1,0.057534247,FL,28,8_17,1.89,1,29,27,1347,494,1.632876712,8.682191781,1222,494
966,1526,1,0.04109589,CH,28,6_13,0.84,1,3.1,28,504,497,6.098630137,6.098630137,504,1187
967,1545,1,0.328767123,OFL,28,5_12,1.29,2,3.1,29,1432,1187,1.087671233,2.632876712,504,1187
968,1525,0,0.04109589,CH,28,6_36,0.63,1,3.1,28,1432,922,1.194520548,5.191780822,504,1187
969,1543,1,8.402739726,A,28,6_14,0.77,1,30.1,82,199,609,12.29863014,5.687671233,199,609
970,1500,1,0.336986301,J,28,8_13,1.05,1,30.1,28,442,609,6.723287671,5.8,199,609
971,1543,1,4.194520548,A,28,7_31,0.74,1,30.1,30,199,609,12.29863014,5.687671233,199,609
972,1543,1,6.273972603,A,28,2_8,1.02,2,30.1,37,199,609,12.29863014,5.687671233,199,609
973,1500,1,3.287671233,A,28,4_6,1.01,2,18,41,442,609,6.723287671,5.8,199,609
974,1555,0,0.328767123,OFL,28,5_14,1.17,2,30.1,29,199,609,12.62739726,6.016438356,199,609
975,1543,1,9.838356164,A,28,7_30,0.57,1,30.1,90,199,609,12.29863014,5.687671233,199,609
976,1500,1,0.545205479,SA,28,8_18,0.9,1,30.1,29,442,609,6.723287671,5.8,199,609
977,1543,1,0.657534247,SA,28,1_25,1.18,2,30.1,29,199,609,12.29863014,5.687671233,199,609
978,1543,1,3.326027397,A,28,8_20,0.72,1,30.1,41,199,609,12.29863014,5.687671233,199,609
979,1504,1,0.120547945,FL,28,5_8,1.22,2,32,28,1404,507,1.695890411,5.890410959,454,221
980,1504,1,1.131506849,SA,28,5_15,0.85,2,-2,39,1404,507,1.695890411,5.890410959,454,221
981,1504,1,6.095890411,A,28,4_20,0.75,2,38,37,1404,507,1.695890411,5.890410959,454,221
982,1504,1,6.432876712,A,28,4_40,0.95,2,38,54,1404,507,1.695890411,5.890410959,454,221
983,1504,1,6.147945205,A,28,4_21,1.28,2,38,37,1404,507,1.695890411,5.890410959,454,221
984,1557,1,0.164383562,FL,28,5_14,1.05,2,33,29,604,921,6.183561644,5.301369863,604,921
985,1553,1,3.709589041,A,28,4_9,1.49,2,34.5,30,604,1274,6.180821918,2.657534247,604,921
986,1553,1,7.895890411,A,28,3_15,0.47,2,34.5,82,604,1274,6.180821918,2.657534247,604,921
987,1553,1,8.838356164,A,28,3_67,0.87,2,34.5,87,604,1274,6.180821918,2.657534247,604,921
988,1553,1,5.939726027,A,28,7_45,0.53,1,34.5,37,604,1274,6.180821918,2.657534247,604,921
989,1553,1,9.830136986,A,28,7_45,0.43,1,34.5,92,604,1274,6.180821918,2.657534247,604,921
990,1553,1,0.164383562,FL,28,5_13,1.28,2,33,29,604,1274,6.180821918,2.657534247,604,921
991,1561,0,0.164383562,FL,28,5_14,1.38,2,34,29,1386,216,2.076712329,11.13972603,1386,1274
992,1558,0,6.134246575,A,28,4_25,1.14,2,46.5,54,466,51,6.095890411,12.52876712,466,51
993,1584,0,0.657534247,SA,28,1_34,0.81,2,5,39,848,1370,5.082191781,2.328767123,449,1215
994,1439,0,0.164383562,FL,28,5_8,0.54,2,37,28,932,1274,4.876712329,2.271232877,308,216
995,1554,1,0.328767123,OFL,28,5_13,0.97,2,37,29,932,1274,5.098630137,2.493150685,308,216
996,1491,0,8.989041096,A,28,3_75,0.59,2,57.1,87,0,0,0,0,308,216
997,1491,0,6.076712329,A,28,6_23,0.73,1,57.1,37,0,0,0,0,308,216
998,1491,0,4.057534247,A,28,4_14,0.98,2,57.1,30,0,0,0,0,308,216
999,1423,0,0.02739726,CH,28,6_29,0.66,1,38,27,447,1203,6.621917808,2.654794521,447,1203
1000,1538,0,0.328767123,OFL,28,5_13,1.11,2,39,29,459,607,6.901369863,5.989041096,459,1290
1001,1538,0,3.964383562,A,28,4_11,1.03,2,45,30,459,607,6.901369863,5.989041096,459,1290
1002,1541,0,0.164383562,FL,28,5_13,1.13,2,39,29,459,1290,7.068493151,1.802739726,459,1290
1003,1541,0,6.216438356,A,28,7_36,0.87,1,42,54,459,1290,7.068493151,1.802739726,459,1290
1004,1539,1,3.797260274,A,28,4_11,0.94,2,45,30,459,176,7.065753425,10.97808219,459,1290
1005,1523,1,6.460273973,A,28,4_42,0.89,2,41.1,54,949,557,3.821917808,5.849315068,949,557
1006,1523,1,0.235616438,OFL,28,8_33,0.95,1,41,28,949,557,3.821917808,5.849315068,949,557
1007,1523,1,7.208219178,A,28,4_32,1.27,2,41.1,75,949,557,3.821917808,5.849315068,949,557
1008,1523,1,6.079452055,A,28,4_20,0.81,2,41.1,37,949,557,3.821917808,5.849315068,949,557
1009,1523,1,6.128767123,A,28,4_39,0.92,2,41.1,37,949,557,3.821917808,5.849315068,949,557
1010,1556,1,0.164383562,FL,28,8_10,1.21,1,43,29,1369,1032,2.145205479,3.230136986,1369,1032
1011,1552,0,0.835616438,A,28,7_26,0.81,1,38,39,1369,1032,2.142465753,3.22739726,1369,1032
1012,1552,0,0.164383562,FL,28,5_13,1.52,2,43,29,1369,1032,2.142465753,3.22739726,1369,1032
1013,1489,1,0.01369863,CH,28,5_8,1.08,2,46,28,1042,453,3.019178082,6.920547945,1042,176
1014,1489,1,8.095890411,A,28,3_75,1.21,2,82.1,82,1042,453,3.019178082,6.920547945,1042,176
1015,1540,1,0.164383562,FL,28,5_13,1.02,2,47,29,869,1178,4.17260274,3.136986301,869,453
1016,1540,1,3.794520548,A,28,4_11,1.17,2,41,30,869,1178,4.17260274,3.136986301,869,453
1017,1551,1,0.328767123,OFL,28,5_13,0.52,2,46.2,29,869,1178,4.008219178,2.97260274,869,453
1018,1506,0,3.890410959,A,28,7_40,2.07,1,19,30,1200,1156,3,3.030136986,1200,1156
1019,1506,0,2.964383562,A,28,6_31,0.83,1,19,41,1200,1156,3,3.030136986,1200,1156
1020,1506,0,5.032876712,A,28,4_18,0.98,2,19,34,1200,1156,3,3.030136986,1200,1156
1021,1495,1,3.923287671,A,28,6_31,0.37,1,49,30,1200,1156,3,3.030136986,1200,1156
1022,1495,1,0.043835616,CH,28,6_29,1.23,1,47.1,28,1200,1156,3,3.030136986,1200,1156
1023,1532,0,8.909589041,A,28,3_75,0.36,2,3,87,596,911,6.071232877,5.2,596,497
1024,1532,0,4.802739726,A,28,4_41,0.74,2,3,34,596,911,6.071232877,5.2,596,497
1025,1532,0,7.909589041,A,28,7_38,0.92,1,3,82,596,911,6.071232877,5.2,596,497
1026,1532,0,6.024657534,A,28,6_23,0.39,1,3,37,596,911,6.071232877,5.2,596,497
1027,1532,0,2.920547945,A,28,4_39,0.66,2,3,41,596,911,6.071232877,5.2,596,497
1028,1513,0,0.016438356,CH,28,6_31,0.82,1,50,28,1244,467,2.230136986,6.956164384,1244,1188
1029,1434,0,0.043835616,FL,28,5_8,0.82,2,51,27,880,1047,3.679452055,2.663013699,1410,436
1030,1493,1,0.043835616,CH,28,6_28,0.6,1,20,28,835,1031,5.098630137,3.038356164,835,1031
1031,1488,1,0.043835616,CH,28,6_36,0.94,1,76,28,0,0,0,0,628,1037
1032,1490,0,0.128767123,SA,28,8_7,0.77,1,52.2,28,0,1041,0,3.876712329,1227,0
1033,1435,1,3.17260274,A,28,4_39,1.33,2,52.1,41,853,865,4.920547945,4.893150685,853,865
1034,1563,0,0.657534247,SA,28,1_25,1.09,2,57,29,450,634,6.610958904,5.673972603,450,629
1035,1426,1,0.093150685,FL,28,8_14,1.43,1,58,27,522,1360,5.643835616,1.526027397,522,1360
1036,1562,0,0.202739726,FL,28,5_14,1.15,2,58,29,522,629,6.131506849,6.131506849,522,1360
1037,1516,0,0.046575342,CH,28,6_31,0.25,1,59,28,1437,1279,0.715068493,2.380821918,1437,1279
1038,1512,1,6.326027397,A,28,6_30,0.98,1,77.1,54,951,1196,4.043835616,2.978082192,951,1196
1039,1512,1,0.043835616,CH,28,5_18,1.12,2,59.1,28,951,1196,4.043835616,2.978082192,951,1196
1040,1512,1,1.005479452,SA,28,5_16,1.12,2,59.1,39,951,1196,4.043835616,2.978082192,951,1196
1041,1508,0,3.484931507,A,28,4_7,1,2,54,41,168,1045,9.652054795,2.62739726,168,1045
1042,1425,1,0.082191781,FL,28,8_12,0.87,1,69,27,1403,849,1.482191781,4.723287671,1403,849
1043,1529,1,0.065753425,CH,28,4_42,0.92,2,97.1,28,1403,849,1.901369863,5.142465753,1403,849
1044,1527,0,0.032876712,CH,28,6_28,1.09,1,69,28,1403,849,1.926027397,5.167123288,1403,849
1045,1499,1,8.057534247,A,28,3_67,1.35,2,6,82,670,1381,6.005479452,1.967123288,670,1381
